id_proposta,id_cliente,codigo_fipe,score_credito,renda_mensal,percentual_entrada
275170,80062,003513-0,806,15149.43,0.43
275171,90638,008270-8,742,28849.21,0.42
275172,94431,014029-5,927,20974.54,0.34
275173,96177,035102-4,647,5284.65,0.27
275174,61231,004272-2,472,28658.48,0.26
275175,52155,003305-7,313,7110.91,0.54
275176,97021,025018-0,553,18906.7,0.65
275177,20336,004186-6,829,23907.47,0.43
275178,83866,015009-6,862,10770.61,0.23
275179,29411,009135-9,991,29325.19,0.69
275180,69032,009125-1,608,17236.29,0.53
275181,44212,011056-6,905,28009.86,0.39
275182,65427,089004-9,616,18090.37,0.67
275183,20604,031059-0,397,28541.24,0.51
275184,80169,021322-5,708,10574.01,0.48
275185,98135,025224-7,398,9450.13,0.2
275186,67646,025047-3,337,15019.92,0.48
275187,83120,021250-4,662,12065.55,0.29
275188,50143,021394-2,761,18854.74,0.28
275189,54774,024087-7,598,15279.3,0.22
275190,57390,031022-0,778,17487.68,0.23
275191,55223,023016-2,459,25501.41,0.69
275192,47078,018008-4,617,28236.15,0.63
275193,48003,015155-6,944,18862.98,0.64
275194,66631,021537-6,742,9193.63,0.35
275195,73817,008035-7,709,21580.02,0.2
275196,30003,021105-2,932,28863.9,0.5
275197,87022,001049-9,410,29488.66,0.53
275198,65531,001247-5,730,13959.81,0.15
275199,11887,030013-6,619,19975.96,0.23
275200,22756,004232-3,632,22062.51,0.61
275201,65991,001116-9,928,27750.44,0.6
275202,61164,022188-0,500,22746.91,0.15
275203,76863,073007-6,594,19290.14,0.15
275204,31996,001168-1,629,4946.32,0.53
275205,36319,060001-6,545,16810.09,0.26
275206,41289,009209-6,426,19195.33,0.69
275207,68311,001158-4,529,9453.58,0.21
275208,48798,022121-0,849,16573.59,0.15
275209,65444,031047-6,616,22912.01,0.3
275210,90447,024009-5,883,9973.87,0.7
275211,51094,003123-2,517,4643.74,0.21
275212,14915,022018-3,361,27606.46,0.31
275213,63266,023019-7,906,12615.62,0.12
275214,94565,021475-2,792,14611.96,0.25
275215,41269,021307-1,416,28716.05,0.35
275216,14236,008248-1,830,9637.64,0.62
275217,57065,008047-0,906,20274.12,0.11
275218,39995,003105-4,554,25267.89,0.26
275219,55461,024029-0,975,9526.04,0.26
275220,21974,094001-1,810,16869.86,0.51
275221,39171,091003-1,925,13494.42,0.15
275222,75570,008286-4,863,7001.72,0.26
275223,56818,004365-6,882,16483.48,0.49
275224,33918,005101-2,358,27576.57,0.22
275225,47519,003286-7,733,4911.14,0.22
275226,31135,021307-1,933,15189.23,0.62
275227,79313,002015-0,504,17044.6,0.25
275228,41077,015166-1,392,13374.32,0.26
275229,67168,005324-4,318,6989.6,0.56
275230,46517,071062-8,474,21249.93,0.49
275231,62181,024007-9,525,19455.5,0.41
275232,96449,005364-3,424,10754.13,0.41
275233,94434,023167-3,928,5183.87,0.38
275234,59976,022062-0,521,14838.47,0.16
275235,65531,003015-5,484,16660.6,0.68
275236,27530,021567-8,689,3288.98,0.49
275237,92517,005138-1,740,6730.9,0.38
275238,20704,067002-2,851,8441.77,0.38
275239,68700,090010-9,829,17064.64,0.18
275240,84999,085013-6,412,16886.33,0.39
275241,13685,025238-7,558,12321.75,0.28
275242,97376,035017-6,882,3499.64,0.11
275243,33357,005351-1,789,7541.59,0.34
275244,88567,002197-0,706,14103.32,0.48
275245,34077,021131-1,340,4050.25,0.32
275246,59385,001483-4,411,22590.57,0.24
275247,35787,096005-5,342,9764.99,0.45
275248,76836,033040-0,845,3307.76,0.24
275249,18614,003398-7,988,27524.43,0.46
275250,93992,005138-1,897,14728.82,0.66
275251,97226,008324-0,645,6373.54,0.39
275252,40438,004210-2,817,9311.77,0.54
275253,74645,009181-2,500,5416.54,0.52
275254,91026,003045-7,924,18135.65,0.64
275255,14003,004475-0,816,16359.2,0.12
275256,69246,001298-0,325,29525.2,0.24
275257,14736,009062-0,633,16224.12,0.37
275258,39248,016060-1,427,3912.04,0.2
275259,22313,009031-0,910,23373.63,0.22
275260,10529,066016-7,893,7119.08,0.39
275261,76467,021382-9,869,18068.5,0.22
275262,95706,005189-6,752,9201.65,0.15
275263,36365,009248-7,440,28769.6,0.35
275264,19767,001484-2,301,19216.93,0.63
275265,95021,002042-7,668,6730.07,0.67
275266,89689,010014-5,453,25793.05,0.26
275267,41480,003332-4,675,25551.57,0.19
275268,35886,035106-7,795,5021.59,0.43
275269,79046,005302-3,524,25873.71,0.24
275270,81843,021007-2,790,26787.15,0.42
275271,79966,017109-3,957,23469.13,0.28
275272,53421,022215-1,748,4389.29,0.7
275273,76125,021318-7,435,27299.33,0.3
275274,41342,027007-5,377,18873.87,0.25
275275,80998,008255-4,997,25385.33,0.16
275276,67104,009153-7,903,20381.16,0.14
275277,28714,001211-4,461,21122.15,0.37
275278,24699,084002-5,362,22235.22,0.44
275279,24589,004179-3,312,17047.74,0.48
275280,46237,029105-6,940,28803.44,0.11
275281,68265,031045-0,991,19982.38,0.66
275282,10170,011157-0,750,4277.62,0.11
275283,73973,003150-0,333,28723.3,0.38
275284,79911,071029-6,506,28104.38,0.55
275285,75939,003410-0,984,11204.07,0.56
275286,79063,011161-9,900,17313.94,0.37
275287,68375,004399-0,532,19992.6,0.3
275288,35981,022208-9,433,23136.25,0.6
275289,12065,017106-9,866,24347.71,0.61
275290,34053,009273-8,608,16482.82,0.38
275291,40540,002070-2,800,21039.82,0.48
275292,28286,015084-3,433,24278.53,0.63
275293,97436,008013-6,531,27220.2,0.28
275294,14584,004204-8,534,24070.14,0.27
275295,97193,001201-7,431,23494.82,0.43
275296,10123,018070-0,721,8700.29,0.59
275297,24216,005397-0,420,17210.31,0.21
275298,42609,003278-6,935,7924.3,0.44
275299,33860,029122-6,705,23982.14,0.61
275300,18798,005490-9,978,18062.95,0.62
275301,87945,022079-5,772,9290.54,0.14
275302,62073,004367-2,668,6651.09,0.51
275303,72344,003060-0,850,6888.91,0.43
275304,28535,015167-0,641,26083.05,0.55
275305,29097,021202-4,685,23519.4,0.47
275306,58498,015227-7,613,24057.23,0.32
275307,55728,034004-9,465,21683.98,0.65
275308,23176,001313-7,560,7992.65,0.55
275309,44483,025065-1,846,6830.92,0.43
275310,36279,004016-9,361,13106.32,0.48
275311,46227,021564-3,775,23204.96,0.58
275312,88901,009092-1,608,26638.49,0.23
275313,53459,003038-4,953,10264.36,0.4
275314,49662,012002-2,507,22176.09,0.4
275315,44657,009135-9,870,19821.27,0.61
275316,96576,033016-7,840,8284.9,0.18
275317,45695,009197-9,911,20594.92,0.4
275318,90672,014042-2,803,10318.44,0.34
275319,48020,021155-9,795,15258.62,0.22
275320,30625,028082-8,647,25504.2,0.3
275321,97170,009278-9,876,16376.33,0.56
275322,87153,005279-5,402,3543.17,0.22
275323,38281,008303-8,305,28145.83,0.27
275324,28945,076005-6,630,24691.97,0.33
275325,56144,021301-2,560,16533.6,0.45
275326,77362,021359-4,746,26016.2,0.22
275327,62658,001340-4,647,26544.92,0.44
275328,31315,017072-0,978,11658.06,0.35
275329,88151,029013-0,433,16367.5,0.68
275330,28859,022165-1,645,19327.79,0.38
275331,21036,073028-9,561,16428.0,0.28
275332,87731,033196-1,587,19542.23,0.24
275333,15417,005555-7,758,8248.77,0.27
275334,95104,028010-0,723,11126.51,0.34
275335,70509,025226-3,932,27776.48,0.27
275336,80257,004565-9,831,10123.52,0.23
275337,87318,005005-9,874,9297.64,0.13
275338,20636,008302-0,336,6022.63,0.67
275339,55589,002194-6,535,18451.12,0.38
275340,30536,021220-2,843,24452.55,0.19
275341,95164,029020-3,554,25003.95,0.14
275342,27077,008034-9,492,18870.53,0.3
275343,45841,011186-4,323,22944.76,0.51
275344,98519,074001-2,664,27837.66,0.23
275345,25160,011009-4,404,11908.43,0.48
275346,13873,071044-0,310,17197.49,0.46
275347,24891,096011-0,376,5839.42,0.46
275348,70996,004446-6,919,25968.16,0.23
275349,92484,008061-6,844,5590.87,0.31
275350,51455,021384-5,407,16040.7,0.49
275351,52845,033074-4,761,12873.58,0.2
275352,58459,003327-8,931,6596.06,0.66
275353,79882,009022-0,806,28119.03,0.69
275354,83240,001084-7,782,20402.87,0.35
275355,30808,009294-0,509,3474.6,0.4
275356,85893,021240-7,310,3682.16,0.56
275357,19330,015236-6,501,21427.9,0.41
275358,30092,015216-1,736,4234.53,0.61
275359,33133,073004-1,829,13323.03,0.58
275360,73102,005385-6,699,22695.24,0.4
275361,92057,008205-8,679,14103.82,0.16
275362,19875,005008-3,905,17498.25,0.4
275363,17106,025077-5,690,21854.39,0.28
275364,99162,005380-5,848,10176.04,0.2
275365,58142,034004-9,404,17860.6,0.34
275366,58499,096007-1,933,16973.83,0.32
275367,14251,021346-2,317,4195.86,0.13
275368,11058,009272-0,301,10547.58,0.24
275369,14614,003513-0,709,8456.84,0.61
275370,30661,005533-6,916,10979.29,0.23
275371,36592,028054-2,359,13591.98,0.25
275372,18361,035025-7,618,20831.91,0.15
275373,20736,077008-6,858,19224.28,0.48
275374,97333,033012-4,772,6173.18,0.52
275375,64994,055030-2,826,27825.15,0.62
275376,30287,033100-7,487,17073.02,0.28
275377,17224,025283-2,655,21785.12,0.12
275378,68731,021158-3,655,29227.62,0.47
275379,91531,066016-7,917,16159.15,0.25
275380,58833,008309-7,693,13417.32,0.23
275381,13051,029029-7,355,10974.34,0.48
275382,41740,001162-2,498,19218.74,0.65
275383,46434,001496-6,301,14507.9,0.3
275384,37525,005055-5,931,20694.04,0.53
275385,51382,011002-7,614,26610.65,0.41
275386,30357,087006-4,761,15687.9,0.62
275387,12829,014020-1,707,21403.93,0.31
275388,90345,304005-4,903,24971.02,0.52
275389,75681,023197-5,773,22927.82,0.3
275390,77909,029087-4,301,29902.67,0.3
275391,39259,015252-8,456,8642.41,0.32
275392,75765,021075-7,511,21362.22,0.22
275393,36517,004298-6,850,24852.41,0.56
275394,20061,021419-1,812,27513.46,0.19
275395,80924,014003-1,686,23575.09,0.34
275396,94585,025248-4,606,7038.48,0.14
275397,57839,005279-5,441,5381.55,0.62
275398,62745,004067-3,948,9748.75,0.47
275399,87594,009077-8,918,29190.71,0.11
275400,45597,078009-0,974,6727.91,0.52
275401,95256,004139-4,457,23909.77,0.61
275402,34200,004076-2,713,25926.26,0.18
275403,15048,071063-6,743,21324.91,0.51
275404,13295,002088-5,491,4470.89,0.24
275405,85112,008283-0,355,26419.18,0.25
275406,29746,012012-0,664,14245.6,0.44
275407,93308,003031-7,709,20450.89,0.63
275408,87378,001114-2,625,29081.47,0.43
275409,60973,025182-8,476,23113.38,0.43
275410,51244,021444-2,654,28104.04,0.4
275411,76131,008148-5,924,14549.6,0.52
275412,21075,021244-0,403,17809.16,0.16
275413,55932,004515-2,552,18180.19,0.29
275414,40899,033187-2,693,24583.55,0.3
275415,19254,023153-3,637,19395.24,0.38
275416,54308,070007-0,986,27266.6,0.48
275417,70230,002038-9,854,14322.07,0.44
275418,16655,001045-6,512,6810.73,0.41
275419,37653,032002-1,455,25347.8,0.42
275420,56262,004463-6,466,9166.86,0.15
275421,17877,001260-2,391,24121.11,0.43
275422,64936,005105-5,505,9995.91,0.21
275423,38035,009287-8,642,11601.6,0.1
275424,88587,003204-2,671,3586.68,0.34
275425,49652,003516-5,602,29094.28,0.19
275426,39688,022121-0,638,27774.74,0.3
275427,90344,015047-9,531,12631.74,0.23
275428,29989,024077-0,329,12088.88,0.56
275429,55357,025249-2,688,7284.23,0.32
275430,82823,001043-0,399,5581.23,0.54
275431,59847,078018-9,951,18196.48,0.25
275432,90589,033222-4,529,5197.78,0.37
275433,89987,004151-3,696,27282.37,0.11
275434,29106,017050-0,493,7774.96,0.35
275435,24735,001051-0,605,4126.59,0.25
275436,68867,005535-2,934,16590.18,0.55
275437,85411,017097-6,603,16000.75,0.2
275438,85975,027019-9,626,24075.19,0.46
275439,34509,011226-7,903,16319.77,0.5
275440,45407,035039-7,765,8506.83,0.47
275441,35562,022212-7,577,28372.87,0.57
275442,57866,001286-6,829,13440.75,0.36
275443,56299,023083-9,968,11863.85,0.22
275444,34648,018034-3,988,27006.36,0.7
275445,96893,027065-2,557,19032.88,0.22
275446,94684,080028-7,360,15543.47,0.25
275447,20674,024286-1,310,5534.07,0.48
275448,54765,005540-9,322,10840.02,0.46
275449,40367,004346-0,880,19474.79,0.56
275450,10591,073020-3,744,8601.52,0.6
275451,55170,018070-0,809,17812.97,0.13
275452,32704,015184-0,909,7727.68,0.21
275453,80934,014096-1,759,29781.55,0.32
275454,20532,021042-0,437,17829.29,0.26
275455,48107,020019-0,541,12965.53,0.65
275456,35602,080032-5,367,12493.74,0.15
275457,38986,024071-0,714,23023.94,0.12
275458,19622,024105-9,598,11163.46,0.22
275459,24886,001279-3,567,19447.44,0.48
275460,33704,015022-3,533,24156.07,0.61
275461,40782,035142-3,488,9723.8,0.58
275462,22390,011070-1,732,19631.23,0.18
275463,66822,003097-0,485,6548.25,0.38
275464,43501,033181-3,887,10476.72,0.55
275465,63606,085004-7,757,28030.67,0.2
275466,12028,008136-1,728,24775.58,0.58
275467,33227,008325-9,595,12110.89,0.11
275468,59916,028003-8,912,22280.56,0.59
275469,90748,057048-6,540,20406.69,0.27
275470,42959,018012-2,545,3002.97,0.12
275471,38506,024137-7,627,14802.71,0.62
275472,93020,024213-6,817,21713.53,0.2
275473,68076,024196-2,785,23738.06,0.56
275474,91750,025332-4,456,27939.25,0.43
275475,73239,003002-3,786,8762.41,0.54
275476,63204,004491-1,710,12181.22,0.24
275477,18972,003176-3,967,7192.73,0.58
275478,59945,025151-8,636,11368.34,0.36
275479,31482,021018-8,984,8126.87,0.47
275480,37529,031049-2,501,3167.87,0.5
275481,86508,035107-5,586,27554.59,0.27
275482,18282,001552-0,688,19918.87,0.43
275483,82247,024255-1,412,19834.81,0.66
275484,37011,014076-7,412,28977.83,0.19
275485,44409,095008-4,613,5590.7,0.31
275486,13358,003012-0,713,27816.38,0.2
275487,13856,008217-1,843,12953.85,0.44
275488,73367,033061-2,705,21919.36,0.37
275489,11916,066015-9,850,14314.1,0.62
275490,91966,038003-2,451,4603.73,0.5
275491,34566,027018-0,617,24191.86,0.35
275492,12354,017070-4,315,9361.64,0.19
275493,92033,004251-0,582,16241.21,0.67
275494,56858,009205-3,770,16381.94,0.52
275495,56091,029126-9,483,13967.21,0.54
275496,67737,060005-9,440,23660.96,0.52
275497,99633,060008-3,388,7237.24,0.32
275498,80391,009206-1,973,20000.49,0.52
275499,85165,027072-5,929,25408.34,0.48
275500,48798,001363-3,359,11880.38,0.48
275501,56727,025112-7,719,25802.17,0.66
275502,88179,016009-1,944,5991.2,0.54
275503,98487,003060-0,602,12339.45,0.33
275504,99365,023100-2,550,3004.73,0.21
275505,38691,033004-3,570,16060.44,0.25
275506,86269,025033-3,367,14757.56,0.55
275507,19846,035106-7,634,16577.23,0.47
275508,54467,018031-9,495,12703.83,0.6
275509,97489,003103-8,326,20912.0,0.31
275510,81314,005318-0,651,8439.38,0.19
275511,21993,004196-3,831,16909.37,0.38
275512,95731,001497-4,571,9363.79,0.44
275513,95389,004538-1,826,28732.71,0.48
275514,92182,014111-9,683,8581.83,0.34
275515,89800,003391-0,392,4538.76,0.61
275516,79967,007017-3,781,5374.54,0.51
275517,39193,005301-5,949,13946.09,0.24
275518,25210,015099-1,329,8211.29,0.17
275519,30185,005543-3,325,28881.56,0.62
275520,72596,014014-7,301,28791.32,0.61
275521,90075,015186-6,367,6224.53,0.59
275522,27367,003228-0,740,14911.95,0.16
275523,83207,009083-2,631,18048.54,0.1
275524,93479,005074-1,460,19414.33,0.19
275525,20455,025253-0,827,10425.74,0.65
275526,26281,005088-1,941,28421.12,0.67
275527,99441,009136-7,466,29574.68,0.22
275528,14497,023036-7,880,19949.39,0.48
275529,15802,002005-2,474,21091.57,0.12
275530,14268,001501-6,499,18949.01,0.18
275531,14048,015231-5,736,24587.65,0.3
275532,49055,303003-2,889,26583.21,0.45
275533,87750,003408-8,907,25716.76,0.43
275534,10246,022015-9,737,16032.26,0.32
275535,57423,015111-4,326,22041.13,0.42
275536,38283,023155-0,321,24803.02,0.48
275537,90105,022009-4,593,3982.01,0.14
275538,75491,015042-8,319,21911.77,0.33
275539,37121,002202-0,611,21536.05,0.12
275540,61866,003492-4,632,13144.59,0.43
275541,65907,001032-4,399,6832.53,0.18
275542,19634,035117-2,791,17188.55,0.44
275543,45407,009120-0,575,13605.97,0.16
275544,33068,004163-7,463,4686.99,0.39
275545,74646,029179-0,517,19683.76,0.12
275546,56150,004332-0,598,6547.63,0.49
275547,11918,071059-8,422,13335.36,0.3
275548,32305,021249-0,711,16545.96,0.24
275549,43711,004501-2,872,21436.14,0.15
275550,94477,015065-7,765,4181.94,0.3
275551,40215,024075-3,987,22032.59,0.52
275552,43756,028035-6,863,16685.32,0.26
275553,40387,003009-0,907,17500.0,0.51
275554,67307,003282-4,809,19673.08,0.47
275555,37398,003076-7,672,8108.62,0.17
275556,24672,003094-5,522,10517.64,0.13
275557,47047,021197-4,331,10797.54,0.66
275558,62719,003297-2,603,23126.99,0.29
275559,72893,015226-9,880,24010.92,0.27
275560,99080,002041-9,563,26453.3,0.21
275561,24615,015044-4,889,24603.82,0.28
275562,52696,035073-7,388,12625.27,0.11
275563,69330,003128-3,764,16215.03,0.17
275564,85051,001563-6,408,28449.95,0.22
275565,35091,001446-0,420,15815.47,0.61
275566,37615,071033-4,891,11222.75,0.17
275567,87163,060013-0,558,5183.64,0.33
275568,24325,014044-9,577,21865.49,0.65
275569,14214,025264-6,521,15033.94,0.69
275570,45916,005158-6,492,29309.69,0.19
275571,12886,015122-0,883,13556.43,0.21
275572,87714,001580-6,692,18724.63,0.1
275573,33674,023024-3,764,15899.69,0.59
275574,75370,033215-1,392,21384.73,0.33
275575,78017,009262-2,880,21252.35,0.3
275576,61162,004550-0,513,26510.91,0.34
275577,99437,009013-1,921,18498.72,0.67
275578,15532,004286-2,653,9079.17,0.25
275579,32856,089052-9,579,16049.23,0.44
275580,92022,008222-8,519,5744.02,0.68
275581,31844,001191-6,423,21472.32,0.48
275582,40636,035054-0,477,10532.99,0.29
275583,46453,011215-1,338,5464.36,0.37
275584,31548,004396-6,342,11138.35,0.16
275585,98408,029148-0,736,14669.1,0.28
275586,73897,002134-2,595,8004.82,0.46
275587,75011,021239-3,506,14028.52,0.66
275588,73045,021248-2,505,21883.74,0.17
275589,38790,307003-4,576,23543.81,0.67
275590,80483,021119-2,579,19549.58,0.21
275591,36001,008133-7,577,5661.61,0.39
275592,91703,078001-4,831,13502.36,0.58
275593,40225,035077-0,694,28647.75,0.26
275594,67390,021039-0,916,6693.59,0.14
275595,22448,002001-0,779,6925.51,0.52
275596,14719,004139-4,808,29697.82,0.1
275597,38694,001341-2,506,23850.1,0.19
275598,60445,018048-3,690,18455.96,0.46
275599,90347,004286-2,768,17034.63,0.51
275600,32484,022101-5,729,9657.43,0.39
275601,82444,001239-4,758,16587.23,0.45
275602,20155,007006-8,904,9126.99,0.3
275603,99670,076002-1,725,16093.24,0.17
275604,23899,005168-3,405,3454.43,0.39
275605,69044,001530-0,373,9433.16,0.61
275606,26870,083014-3,983,15116.89,0.46
275607,17579,005007-5,976,15365.23,0.1
275608,35350,004153-0,588,27825.7,0.54
275609,81276,025019-8,775,3671.02,0.34
275610,10888,035080-0,607,21157.8,0.62
275611,96707,002194-6,955,20078.77,0.59
275612,87456,093005-9,804,29503.69,0.36
275613,30493,009085-9,657,13618.49,0.53
275614,53251,009279-7,946,5560.56,0.42
275615,73286,001460-5,663,11193.01,0.37
275616,83272,001515-6,772,12924.0,0.39
275617,99091,003145-3,943,15344.2,0.59
275618,69605,023190-8,900,13497.28,0.42
275619,11104,089049-9,936,21239.58,0.16
275620,35453,018106-4,498,9632.88,0.1
275621,92100,004190-4,673,23784.08,0.49
275622,14767,018083-1,458,14363.68,0.67
275623,54408,024159-8,643,19634.34,0.5
275624,83944,003431-2,682,12973.21,0.24
275625,78346,015064-9,597,27331.24,0.28
275626,35200,005201-9,658,23919.53,0.54
275627,32717,023119-3,569,17898.05,0.15
275628,57105,071018-0,381,23666.46,0.35
275629,23886,003414-2,788,17812.33,0.51
275630,91370,002009-5,860,10341.71,0.36
275631,22747,003262-0,353,11484.74,0.31
275632,92551,014061-9,557,29955.44,0.42
275633,23044,003395-2,837,18865.89,0.3
275634,66719,035122-9,301,11847.99,0.16
275635,84257,021006-4,987,3683.52,0.31
275636,89078,005253-1,435,28832.07,0.35
275637,43915,009152-9,919,13539.21,0.63
275638,43329,071024-5,663,7992.96,0.48
275639,71616,024286-1,694,9761.21,0.4
275640,29970,009212-6,389,18201.65,0.36
275641,60247,002109-1,571,22564.54,0.1
275642,58499,015194-7,856,19304.53,0.11
275643,44940,020012-3,893,29794.83,0.25
275644,20622,071052-0,544,15958.73,0.54
275645,33556,005507-7,888,18472.33,0.42
275646,90056,011054-0,754,23509.61,0.18
275647,75619,004200-5,925,20164.26,0.29
275648,78523,071062-8,792,24091.02,0.11
275649,88488,030014-4,748,13736.08,0.24
275650,82411,078017-0,360,5669.38,0.34
275651,97062,020007-7,849,7276.05,0.52
275652,80615,014035-0,895,9822.82,0.52
275653,43673,004427-0,833,23488.54,0.27
275654,82329,017110-7,767,15261.62,0.22
275655,29616,004168-8,811,26029.12,0.11
275656,89554,030011-0,513,17876.88,0.46
275657,51498,015193-9,613,13829.18,0.57
275658,57266,003451-7,978,6057.8,0.34
275659,67745,005164-0,361,26415.63,0.52
275660,22550,025302-2,619,25105.75,0.54
275661,42966,089019-7,507,17422.43,0.41
275662,64485,009131-6,312,15278.91,0.65
275663,66073,009317-3,522,9847.31,0.18
275664,96042,028080-1,616,8533.14,0.26
275665,31484,004002-9,613,15713.82,0.65
275666,70995,025060-0,881,22425.56,0.29
275667,31942,003221-2,775,22074.41,0.24
275668,67194,015204-8,708,7892.39,0.35
275669,12370,029032-7,599,8520.22,0.29
275670,88168,003377-4,733,22414.29,0.66
275671,67241,033208-9,652,21469.93,0.21
275672,22199,085007-1,557,18762.51,0.41
275673,67133,009151-0,385,23198.03,0.35
275674,52593,014036-8,943,13858.4,0.6
